OBJECTID,Length,WFPI_Cm_20210701,WFPI_Cm_20210702,WFPI_Cm_20210703,WFPI_Cm_20210704,WFPI_Cm_20210705,WFPI_Cm_20210706,WFPI_Cm_20210707,WFPI_Cm_20210708,WFPI_Cm_20210709,WFPI_Cm_20210710,WFPI_Cm_20210711,WFPI_Cm_20210712,WFPI_Cm_20210713,WFPI_Cm_20210714,WFPI_Cm_20210715,WFPI_Cm_20210716,WFPI_Cm_20210717,WFPI_Cm_20210718,WFPI_Cm_20210719,WFPI_Cm_20210720,WFPI_Cm_20210721,WFPI_Cm_20210722,WFPI_Cm_20210723,WFPI_Cm_20210724,WFPI_Cm_20210725,WFPI_Cm_20210726,WFPI_Cm_20210727,WFPI_Cm_20210728,WFPI_Cm_20210729,WFPI_Cm_20210730,WFPI_Cm_20210731,WFPI_Cm_20210801,WFPI_Cm_20210802,WFPI_Cm_20210803,WFPI_Cm_20210804,WFPI_Cm_20210805,WFPI_Cm_20210806,WFPI_Cm_20210807,WFPI_Cm_20210808,WFPI_Cm_20210809,WFPI_Cm_20210810,WFPI_Cm_20210811,WFPI_Cm_20210812,WFPI_Cm_20210813,WFPI_Cm_20210814,WFPI_Cm_20210815,WFPI_Cm_20210816,WFPI_Cm_20210817,WFPI_Cm_20210818,WFPI_Cm_20210819,WFPI_Cm_20210820,WFPI_Cm_20210821,WFPI_Cm_20210822,WFPI_Cm_20210823,WFPI_Cm_20210824,WFPI_Cm_20210825,WFPI_Cm_20210826,WFPI_Cm_20210827,WFPI_Cm_20210828,WFPI_Cm_20210829,WFPI_Cm_20210830,WFPI_Cm_20210831
632,0.636611599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,0.636593854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,0.636576144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,0.636558415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,0.636540667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.636522953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,0.63650522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,0.636487469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,0.636469752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.636451948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.636434278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.63641654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.636398783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.636381059,59.4977041092589,56.298902813062185,53.73986177610481,53.100101516865465,56.93866307230152,63.336265664694956,65.89530670165233,55.65914255382284,58.85794385001955,58.218183590780214,59.4977041092589,54.379622035344156,56.93866307230152,46.70249892447204,60.77722462773758,59.4977041092589,56.298902813062185,53.73986177610481,50.5410604799081,50.5410604799081,54.379622035344156,54.379622035344156,54.379622035344156,44.143457887514664,39.02537581359992,43.503697628275326,51.180820739147435,58.218183590780214,56.298902813062185,48.62177970219007,46.06273866523269,51.180820739147435,51.82145718280946,55.66008364079534,55.66008364079534,55.65914255382284,58.218183590780214,55.02031256446436,56.298902813062185,51.180820739147435,47.98201944295072,0.639803406658388,33.267533480445834,47.98201944295072,47.98201944295072,45.422978405993355,51.180820739147435,53.73986177610481,54.379622035344156,53.73986177610481,53.73986177610481,56.93866307230152,57.57842333154087,61.41698488697693,60.77722462773758,56.93866307230152,62.05674514621627,61.41698488697693,59.4977041092589,57.57842333154087,56.93866307230152,39.66513607283927
646,0.636363317,113.67591396202525,106.94579529482702,102.73827580687248,100.86932965307548,109.46839447407072,120.3140197066804,125.82884524552833,105.73050216647671,112.46062083367494,110.59167467987794,113.67591396202525,101.9926098588827,106.85378237228392,87.409092318679,113.49188811693907,111.71495488568516,104.98483621848692,100.77731673053239,94.70085108878085,96.66181016512095,104.6072219606695,104.6072219606695,104.6072219606695,84.50887888161787,74.78653385481542,82.63993272782088,95.91614421713116,107.32340955264443,104.98483621848692,91.05497170372993,86.8474522157754,95.91614421713116,100.39970247271496,107.69146124281681,107.69146124281681,108.99876729371022,111.89898073077134,106.4761681144665,109.56040739661381,97.87710329347127,91.80063765171973,1.215293128350307,64.50254872510936,91.80063765171973,92.45429067716643,88.2467711892119,97.87710329347127,102.73827580687248,105.26087498611619,102.73827580687248,103.3919288323192,108.81474144862402,110.03003457697433,116.66814032162947,116.10650021872587,106.85378237228392,117.88343344997978,116.01448729618278,113.02226093657855,104.80081037340074,103.58551724505043,75.34817395771904
647,0.636345557,114.23755406505539,107.61329740592547,103.29991590989052,101.53683176416718,103.9166535702025,112.97149648603592,118.38046001681437,99.72298316777568,105.679737715926,103.9166535702025,106.89503084427764,99.53432543122776,103.72799583365455,84.95080789100788,109.80446147541284,108.58916834706118,101.96491168793105,98.31903230287608,92.24256666111782,95.22094393519296,103.06049372267475,103.06049372267475,103.06049372267475,83.06801265167641,73.34566762486318,81.97243061693273,94.12536190044928,103.84770692726252,102.63241379891087,89.26418938704265,85.6183100019877,94.12536190044928,100.08211644859959,107.37387521870951,107.37387521870951,109.80446147541284,111.01975460376448,106.15858209035787,109.80446147541284,95.76873495256481,89.69226931080652,1.215293128351653,63.62332259804994,89.69226931080652,90.90756243915818,87.26168305410323,97.77124128550425,103.29991590989052,106.27829318396584,103.29991590989052,104.51520903824216,109.37638155164878,110.59167468000042,115.33313609979926,115.33313609979926,105.06300005561417,116.54842922815092,114.78534508242743,111.6872567147443,99.53432543122776,98.9865344138559,74.6806718468228
648,0.63632783,112.32270573323275,106.55926339284733,102.01111415698134,100.11451145126074,101.66134900187775,112.21232953711717,116.76047877298315,104.66277598999767,104.55228449101116,108.9899649047571,105.76757759553058,98.99137383385093,101.64292036399634,74.98004863635728,108.08767230558291,106.8723792010635,99.43329447606408,96.1004383447175,90.65001918654377,94.64572130664108,101.62445675154592,101.62445675154592,101.62445675154592,82.4375270246691,73.34122855293708,81.44319424125624,93.65138852322823,103.42899659616138,103.20803627505481,89.10323928736224,84.77605037260281,93.65138852322823,100.50122650813162,108.1612715542376,108.1612715542376,110.27883458106476,113.16977007019818,106.94597844971818,110.27883458106476,96.63438687346675,89.19530214846735,1.215293104519423,69.89790359947044,88.2009693650545,89.41626246957392,85.77038315601565,97.55502778222044,104.3128029060187,105.7490563316447,103.63149330481755,103.85245362592414,116.72355154808233,111.29153835092355,110.64706334861876,110.64706334861876,102.23207447808791,115.21364122236616,110.33404016640706,107.68249363626164,101.12727287255501,98.19953775909423,74.46445879635141
649,0.636310084,123.09433624100399,116.32279146566793,111.46161895226743,109.03103269556718,117.01787059925337,128.47572274916917,133.33689526256964,114.92825177679936,119.27359171713285,121.17958255737075,121.18396397906841,113.371991214203,117.19273573807416,84.9000352673855,118.22878230590584,123.26920137982475,115.45722861495936,111.11627009632353,106.42996272174382,104.69007417693135,112.67691208061756,112.67691208061756,112.67691208061756,91.32184976508,80.90442560469357,90.10655663672989,104.86493931575214,115.1074983373178,114.41241920373236,99.3086876687662,94.44751515536569,104.16986018216669,112.15669808585288,120.66374998430373,120.66374998430373,123.09433624100399,126.74021562605435,119.44845685595362,123.09433624100399,109.20589783438797,99.3086876687662,1.215293128350118,79.86399761516424,98.09339454041607,99.3086876687662,95.66280828371583,105.90536730528149,113.19712607538222,115.1074983373178,112.67691208061756,107.11627901193395,123.610168814071,121.18396397906841,121.35882911788919,121.35882911788919,112.15669808585288,126.74021562605435,122.05390825147464,118.92824286118895,107.98622328434017,108.33595356198173,82.81479786662914
650,0.63629232,114.54311715794447,107.96016337133315,103.09899095324857,101.37720958472185,94.29055482502714,103.10177824417073,107.25414582173974,89.125210719447,95.50584792954828,94.29055482502714,97.227629298075,104.11196748125971,108.26433505882872,78.99544543933564,105.32726058578085,113.63199574091887,107.04904195430757,102.18786953622298,99.25079506317512,91.55440328302821,98.64384533364509,98.64384533364509,98.64384533364509,79.60378881432675,70.79256539518317,81.9325199123835,96.31372059012725,104.61845574526527,103.40316264074413,90.23725506752152,86.08488748995251,95.0984274856061,97.22623565261392,104.31567770323079,104.31567770323079,106.03745907175751,108.97453354480538,103.10038459870964,106.03745907175751,98.33967364614952,88.81964538649036,1.215293104521145,62.28690730899622,87.60435228196921,88.81964538649036,85.17376607292692,99.85774479270515,106.44069857931646,108.16247994784317,106.44069857931646,96.71835374314728,113.02365236592775,114.2389454704489,106.23977564826751,106.23977564826751,97.9350404931295,110.39214322583653,106.7462639122731,104.5179942797408,91.35208670651821,93.7826729155605,71.80554192319431
651,0.63627459,43.366953274200604,40.90292183816648,38.93169668933918,38.43889040213235,31.046796094029975,34.003633817270924,35.4820526788914,29.5683772324095,31.5396023812368,31.046796094029975,32.03240866844362,38.93169668933918,40.41011555095965,29.5683772324095,39.424502976546,42.38134069978695,39.91730926375283,37.946084114925526,36.960471540511875,33.01802124285727,35.4820526788914,35.4820526788914,35.4820526788914,28.58276465799585,25.6259269347549,30.55398980682315,35.974858966098225,38.93169668933918,38.43889040213235,33.5108275300641,32.03240866844362,35.4820526788914,34.49644010447775,36.960471540511875,36.960471540511875,37.4532778277187,38.43889040213235,36.46766525330505,37.4532778277187,35.974858966098225,32.52521495565045,0.492793311463348,19.712251488273,32.03240866844362,32.52521495565045,31.046796094029975,38.43889040213235,40.90292183816648,41.3957281253733,40.90292183816648,36.960471540511875,43.366953274200604,43.85975956140743,37.946084114925526,37.946084114925526,34.989246391684574,39.424502976546,37.946084114925526,37.4532778277187,32.52521495565045,33.5108275300641,25.6259269347549
652,0.636256774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.636239091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.63622134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.63620357,38.062010764579966,36.50845930480119,35.731683574911806,34.95490784502242,33.401356385243645,35.731683574911806,37.28523503469058,32.62458065535426,34.17813211513303,34.17813211513303,34.95490784502242,32.62458065535426,34.17813211513303,24.856823356460385,33.401356385243645,34.95490784502242,33.401356385243645,31.847804925464867,31.847804925464867,31.07102919557548,31.847804925464867,31.847804925464867,32.62458065535426,27.963926276017933,25.633599086349772,26.41037481623916,28.74070200590732,31.07102919557548,29.517477735796707,27.963926276017933,27.187150546128546,29.517477735796707,27.963926276017933,29.517477735796707,29.517477735796707,30.294253465686094,28.74070200590732,29.517477735796707,30.294253465686094,27.187150546128546,25.633599086349772,0.0,15.53561743613866,25.633599086349772,25.633599086349772,24.856823356460385,26.41037481623916,27.963926276017933,27.963926276017933,27.963926276017933,25.633599086349772,28.74070200590732,28.74070200590732,29.517477735796707,29.517477735796707,27.963926276017933,30.294253465686094,30.294253465686094,28.74070200590732,26.41037481623916,27.187150546128546,23.30327189668161
656,0.636185833,40.88530450202028,40.46195202953889,39.61013938225848,38.75832673497808,39.1884894772163,41.74392741905752,42.16727989153891,37.90991922257609,40.040302124496705,39.6135445171369,40.892114771777116,35.34937357841724,37.05299887297806,26.831247105613187,36.201186225697654,37.90481152025846,35.77442861833784,34.92431853849664,34.49756093113684,54.98362865184678,56.688956513846804,53.70165326232816,57.114011553767405,49.86934763328593,43.04633361784664,51.15302559024377,55.41549396152421,59.67796233280466,56.26730660880462,53.710166099524194,52.43159584488398,56.26730660880462,36.21310419777211,37.489971884973116,38.34348709969272,38.76854213961333,37.064916845052515,37.91672949233292,39.195299746973134,47.31050455656629,43.899848832566256,0.426757607359807,18.31650102928704,43.899848832566256,44.32660643992607,43.474793792645656,45.60517669456628,47.30880198912709,47.735559596486894,46.028529167047665,43.899848832566256,49.86764506584672,49.01412985112711,51.57297292784675,51.14621532048693,49.86934763328593,53.27830078984677,53.27830078984677,50.72116028056634,46.031934301926086,54.56538388168301,46.03874457168291
657,0.636168079,19.346666226313896,19.758297422618448,19.346666226313896,18.935035030009345,20.169928618923,21.404822207836652,20.9931910115321,19.346666226313896,20.58155981522755,20.169928618923,20.9931910115321,16.87687904848659,17.700141441095692,12.76056708544108,17.28851024479114,18.111772637400243,16.87687904848659,16.87687904848659,16.46524785218204,36.635176471105034,37.87007006001869,34.988651685886836,37.87007006001869,33.34212690066863,27.990921348709467,35.400282882191384,38.28170125632324,41.1631196304551,38.69333245262779,37.04680766740959,36.223545274800486,38.69333245262779,20.169928618923,20.58155981522755,21.404822207836652,21.404822207836652,20.58155981522755,20.9931910115321,21.816453404141203,31.283970919145872,28.81418374131857,0.411631196304551,9.467517515004673,28.81418374131857,29.22581493762312,28.81418374131857,30.049077330232222,30.87233972284132,31.283970919145872,29.63744613392767,28.81418374131857,32.93049570436408,32.107233311754975,34.165389293277734,33.75375809697318,33.34212690066863,35.400282882191384,35.400282882191384,33.75375809697318,30.460708526536774,38.28170125632324,32.107233311754975
658,0.636150305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,0.636132566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660,0.63611479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,0.636097048,65.12638902233036,65.9833151936768,64.2694628509839,63.41253667963745,54.84327496617293,58.27097965155873,56.55712730886583,52.27249645213357,55.70020113751938,54.84327496617293,56.55712730886583,42.8463085673226,43.70323473866905,33.42012068251163,43.70323473866905,43.70323473866905,41.13245622462969,41.98938239597615,38.56167771059034,45.417087081361956,47.13093942405486,42.8463085673226,47.13093942405486,41.13245622462969,34.27704685385808,47.13093942405486,52.27249645213357,55.70020113751938,52.27249645213357,47.13093942405486,48.84479176674776,52.27249645213357,53.986348794826476,54.84327496617293,56.55712730886583,58.27097965155873,54.84327496617293,56.55712730886583,54.84327496617293,33.42012068251163,34.27704685385808,0.0,6.855409370771616,32.56319451116518,31.706268339818724,30.849342168472273,35.13397302520453,36.847825367897435,36.847825367897435,34.27704685385808,34.27704685385808,37.70475153924389,36.847825367897435,38.56167771059034,38.56167771059034,36.847825367897435,37.70475153924389,40.27553005328324,37.70475153924389,34.27704685385808,41.13245622462969,35.13397302520453
662,0.636079237,103.67399151696095,105.75941647317686,102.4586983886093,101.24340526025765,105.62297870616173,112.22441487529684,109.79382861859354,101.10696749324252,107.70840366237763,106.49311053402597,109.79382861859354,104.27124781079496,107.22680459487509,80.46144146455582,106.35667276701085,106.35667276701085,99.23026607049891,102.18582285457904,93.84412302971546,102.69633622866445,106.86718614109625,97.310193187881,106.86718614109625,93.1393432754492,78.19620728145051,87.72428592808288,96.75630835392131,104.22787635092067,97.62644018178555,87.72428592808288,91.02500401265044,96.75630835392131,105.27781740567431,106.49311053402597,110.66396044645778,113.96467853102533,108.23337418975446,111.53409227432202,107.36324236189022,67.40946404659215,68.62475717494382,0.870142960144661,14.07300416613446,66.1941709182405,64.1087459620246,62.02332100580871,97.68426879495128,101.85511870738308,101.85511870738308,94.72871201087113,94.72871201087113,103.94054366359897,102.72525053524733,98.19478216903669,98.19478216903669,94.02393225660488,96.10935721282078,101.49550025360423,96.10935721282078,87.76765738795717,100.9705297262274,84.63229137698762
663,0.636061508,29.547974467672258,30.211973893912084,29.215974754552345,28.883975041432432,31.871972459511646,33.863970738231124,33.1999713119913,30.543973607031997,32.53597188575147,32.20397217263156,33.1999713119913,33.1999713119913,34.19597045135104,25.5639779102333,33.863970738231124,33.863970738231124,31.539972746391737,32.53597188575147,29.87997418079217,32.20397217263156,33.53197102511121,30.543973607031997,33.53197102511121,29.215974754552345,24.567978770873562,26.227977336473128,28.883975041432432,31.207973033271823,29.215974754552345,26.227977336473128,27.223976475832867,28.883975041432432,31.871972459511646,32.20397217263156,33.53197102511121,34.52797016447095,32.867971598871385,33.863970738231124,32.53597188575147,20.583982213434606,20.91598192655452,0.331985500455063,4.315996270558869,20.251982500314693,19.587983074074867,18.92398364783504,31.871972459511646,33.1999713119913,33.1999713119913,30.87597332015191,30.87597332015191,33.863970738231124,33.53197102511121,31.539972746391737,31.539972746391737,30.211973893912084,30.87597332015191,32.53597188575147,30.87597332015191,28.219975615192606,32.20397217263156,26.891976762712954
664,0.636043762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.636025998,104.92373692655102,97.91154017648051,95.57414125979034,90.89934342641,102.32712368535422,123.10449961105911,117.52021664384033,107.00192151873455,104.66452260204439,112.84541881045998,116.35151718549523,105.05110909073909,108.29799314126771,79.98999181647905,108.29799314126771,106.21980854908418,98.03891234066859,94.2735996411267,88.43010234940127,89.73064396806491,107.00192151873455,94.14622747693862,107.00192151873455,85.96533126852303,66.35665480116322,79.99446181260953,85.57874477982831,93.75964098824392,95.83782558042745,77.65706289591935,85.57874477982831,93.75964098824392,104.14609395303111,104.14609395303111,112.06777583694009,102.97739449468604,107.39297800355975,101.54948071183432,105.05557908686959,92.58647153376836,82.06817640866258,1.168839888097344,18.69919133352123,86.74297424204292,83.23687586700767,79.73077749197242,98.68918315000042,104.53268044172583,106.870079358416,96.35178423331023,94.01438531662006,110.37617773345126,108.03877881676108,111.54934718792681,112.7180466462719,104.79636476236294,106.87454935454647,106.87454935454647,106.87454935454647,96.61546855394735,98.95286747063753,77.916277220426
666,0.636008215,26.34942914773866,24.592800537889417,24.00725766793967,22.836171928040173,25.763886277788913,31.033772107336645,29.569914932462275,26.93497201768841,26.34942914773866,28.39882919256278,29.2771434974874,26.056657712763787,26.93497201768841,19.908457578291433,26.93497201768841,26.34942914773866,24.300029102914543,23.42171479798992,21.95785762311555,22.5434004930653,26.93497201768841,23.714486232964795,26.93497201768841,21.665086188140677,16.68797179356782,20.49400044824118,21.95785762311555,24.00725766793967,24.592800537889417,19.908457578291433,21.95785762311555,24.00725766793967,26.34942914773866,26.34942914773866,28.39882919256278,26.056657712763787,27.227743452663283,25.763886277788913,26.642200582713535,23.128943363015047,20.49400044824118,0.292656617692963,4.684342959597984,21.665086188140677,20.786771883216055,19.908457578291433,24.592800537889417,26.056657712763787,26.642200582713535,24.00725766793967,23.42171479798992,27.520514887638157,26.93497201768841,28.39882919256278,28.691600627537653,26.642200582713535,27.227743452663283,27.227743452663283,27.227743452663283,24.592800537889417,25.178343407839165,19.908457578291433
667,0.635990466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.635972681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
